,Date,Index_Component_Count,Internal_Number,ISIN,Instrument_Name,Country,Currency,ICB,Capfactor,Mcap_Units_Index_Currency,Weight,SEDOL
34101,2023-12-18,2034,CN3AEQ,CNE1000023G9,XINTE ENERGY CO.'H',CN,HKD,60102020.0,1.0,485417665.0,0.00035124267230315426,BD9Q2R0
34102,2023-12-18,2034,IN81DR,INE150G01020,LUX INDUSTRIES,IN,INR,40204020.0,1.0,164777890.0,0.00011923139719292087,BD203Z4
34103,2023-12-18,2034,MY20M8,MYL3565OO008,WCE Holdings,MY,MYR,50101010.0,1.0,209156249.0,0.00015134307035913894,6506104
34104,2023-12-18,2034,CN8DP9,JE00B3MW7P88,WEST CHINA CEMENT,CN,HKD,50101030.0,1.0,182978818.0,0.0001324013805908619,B4N6NB4
34105,2023-12-18,2034,IN80MZ,INE508G01029,TIME TECHNOPLAST,IN,INR,50203030.0,1.0,282951692.0,0.00020474060916340784,B1XF611
34106,2023-12-18,2034,TW01J9,TW0001532000,China Metal,TW,TWD,55102010.0,1.0,367856649.0,0.00026617686527589273,6038834
34107,2023-12-18,2034,EG00C6,EGS30901C010,JUHAYNA FOOD INDS.,EG,EGP,45102020.0,1.0,216471295.0,0.00015663615400713618,B4RJHG2
34108,2023-12-18,2034,TW14B5,TW0009911008,Taiwan Sakura,TW,TWD,40202020.0,1.0,368005861.0,0.0002662848333730565,6874027
34109,2023-12-18,2034,EG8046,EGS70321C012,ORASCOM DEVELOPMENT EGYPT SAE,EG,EGP,40501025.0,1.0,117197305.0,8.480262990620217e-05,6154387
34110,2023-12-18,2034,TW10TJ,TW0002905007,Mercuries Asst,TW,TWD,40401010.0,1.0,280871771.0,0.00020323560210887585,6580454
34111,2023-12-18,2034,TW11A1,TW0001702009,Namchow Holdings,TW,TWD,45102020.0,1.0,282325756.0,0.00020428768903053474,6621018
34112,2023-12-18,2034,KY11AU,KYG5571R1011,Linklogis Inc,CN,HKD,10101010.0,1.0,217758584.0,0.00015756762160913713,BKSCMF6
34113,2023-12-18,2034,TH908R,TH8878010Z01,TQM ALPHA,TH,THB,30302015.0,1.0,201494650.0,0.00014579922492270397,BPCQJV4
34114,2023-12-18,2034,IN604F,INE442H01029,ASHOKA BUILDCON,IN,INR,50101010.0,1.0,341231925.0,0.00024691151940700286,BC43RR4
34115,2023-12-18,2034,TW11VM,TW0003030003,Test Research,TW,TWD,10102020.0,1.0,328818911.0,0.00023792960440253662,6338921
34116,2023-12-18,2034,TW08GD,TW0008163007,Darfon,TW,TWD,10102030.0,1.0,361413991.0,0.00026151503161012514,B0VCF21
34117,2023-12-18,2034,ZA217J,ZAE000009932,WLSN.BAYLY HOLMES-OVCON,ZA,ZAR,50101015.0,1.0,333860236.0,0.0002415774495318413,6662404
34118,2023-12-18,2034,CN8CL4,BMG7208D1092,POU SHENG INTL.(HDG.),CN,HKD,40401020.0,1.0,168866832.0,0.00012219010887262993,B39GMS1
34119,2023-12-18,2034,TW9097,TW0004968003,RICHWAVE TECHNOLOGY,TW,TWD,10102010.0,1.0,486005723.0,0.0003516681843483108,B43HJN1
34120,2023-12-18,2034,KR218M,KR7199800004,TOOLGEN,KR,KRW,20103010.0,1.0,310785246.0,0.00022488065059897064,BNH6Z73
34121,2023-12-18,2034,TR00DX,TREOZAK00014,OZAK GAYRIMENKUL YATIRIM ORT.,TR,TRY,35102000.0,1.0,101152367.0,7.319269622144756e-05,B72RSM5
34122,2023-12-18,2034,B1B59T,PLFAMUR00012,GRENEVIA,PL,PLN,50204020.0,1.0,247001217.0,0.0001787272564981979,B1B59T2
34123,2023-12-18,2034,KR1JNI,KR7299030007,HANA TECHNOLOGY,KR,KRW,50204050.0,1.0,301913533.0,0.00021846118050814354,BMCWCK1
34124,2023-12-18,2034,TW020R,TW0001903003,Shihlin Paper,TW,TWD,55101015.0,1.0,388903673.0,0.0002814062511981966,6804530
34125,2023-12-18,2034,TR00TD,TRERGYO00019,REYSAS GAYRIMENKUL,TR,TRY,35102020.0,1.0,128461605.0,9.295334859425077e-05,B3VKHD1
34126,2023-12-18,2034,CN1M3P,CNE100003F01,CANSINO BIOLOGICS 'H',CN,HKD,20103010.0,1.0,270624316.0,0.00019582066083658752,BJKDJS2
34127,2023-12-18,2034,TW1APP,KYG898431096,TPK HOLDING,TW,TWD,10102015.0,1.0,401220666.0,0.0002903186865049324,B5T7VM5
34128,2023-12-18,2034,KR20P2,KR7033240003,JAHWA ELECTRONICS,KR,KRW,50202010.0,1.0,266923113.0,0.00019314251266401033,6198437
34129,2023-12-18,2034,IN807K,INE163A01018,NOCIL,IN,INR,55201000.0,1.0,351939635.0,0.0002546594959349012,6124904
34130,2023-12-18,2034,KR00W7,KR7000070003,SAMYANG HDGS,KR,KRW,50203015.0,1.0,368793198.0,0.00026685454142412864,6771816
34131,2023-12-18,2034,KR31VA,KR7094360005,CHIPS & MEDIA,KR,KRW,10102010.0,1.0,393225794.0,0.00028453368853622094,BFZ1PK7
34132,2023-12-18,2034,EG20TP,EGS65591C017,HELIOPOLIS HOUSING,EG,EGP,35101010.0,1.0,139169361.0,0.00010070135840722314,6591003
34133,2023-12-18,2034,TH106H,TH0133010Z09,REGIONAL CONTAINERS LIN.,TH,THB,50206030.0,0.4780755,121572246.0,8.796828719230162e-05,6693835
34134,2023-12-18,2034,TH802K,TH0862010Y04,PRINCIPAL CAPITAL,TH,THB,20101010.0,1.0,100838687.0,7.296572095995176e-05,BDC5K92
34135,2023-12-18,2034,KR02AN,KR7003530003,HANWHA INVEST SEC,KR,KRW,30202015.0,1.0,269793363.0,0.00019521939274660502,6496142
34136,2023-12-18,2034,TW1886,TW0003454005,VIVOTEK,TW,TWD,50202020.0,1.0,171540615.0,0.0001241248276803576,B06KLF5
34137,2023-12-18,2034,IN1208,INE956G01038,VA Tech Wabag,IN,INR,65102030.0,1.0,365689197.0,0.00026460852179055873,B63WX27
34138,2023-12-18,2034,KR06UB,KR7095660007,NEOWIZ,KR,KRW,40203040.0,1.0,294216740.0,0.0002128918690957041,B1WGT83
34139,2023-12-18,2034,TW10LB,TW0001308005,Asia Polymer,TW,TWD,55201000.0,1.0,293417412.0,0.00021231348449413272,6057204
34140,2023-12-18,2034,CN1PUJ,BMG2759B1072,DIGITAL CHINA HDG.,CN,HKD,10101010.0,1.0,168109745.0,0.00012164228937569016,6351865
34141,2023-12-18,2034,IN20T0,INE071N01016,Epigral,IN,INR,55201020.0,1.0,267700068.0,0.00019370470841858652,BKSH831
34142,2023-12-18,2034,523800,TRASKBNK91N8,SEKERBANK,TR,TRY,30101010.0,1.0,249121874.0,0.00018026173965656912,B03MXH0
34143,2023-12-18,2034,KR61P7,KR7194480000,DEVSISTERS,KR,KRW,40203040.0,1.0,258372043.0,0.00018695505618186657,BQXWPJ8
34144,2023-12-18,2034,TW14RL,TW0002436003,Weltrend Semicon,TW,TWD,10102010.0,1.0,387280839.0,0.0002802319870706964,6947714
34145,2023-12-18,2034,415387,TRABUCIM91F3,BURSA CIMENTO,TR,TRY,50101030.0,1.0,172434045.0,0.00012477130341320057,B03MQG0
34146,2023-12-18,2034,KR05M2,KR7046890000,Seoul Semicon,KR,KRW,10102010.0,1.0,314016364.0,0.00022721865064033055,6439493
34147,2023-12-18,2034,CN509D,BMG5210S1061,JOY CITY PROPERTY,CN,HKD,35101010.0,1.0,107223645.0,7.758580356544038e-05,BVFNDJ0
34148,2023-12-18,2034,KR016I,KR7000640003,DONG A SOCIO,KR,KRW,20103015.0,1.0,254924175.0,0.00018446021831874815,6273163
34149,2023-12-18,2034,TH12T6,THA385010006,SRINANAPORN MARKETING PCL,TH,THB,45102020.0,0.4785553,127005712.0,9.189988106560725e-05,BMF7YJ6
34150,2023-12-18,2034,KR82YJ,KR7293940003,SHINHAN ALPHA REIT,KR,KRW,35102040.0,1.0,409187020.0,0.00029608304917490844,BG0WBV5
34151,2023-12-18,2034,TR12K7,TREOYMD00017,OYAK YATIRIM MENKUL DEGERLER,TR,TRY,30202015.0,1.0,118752318.0,8.592781953354327e-05,BMYSW07
34152,2023-12-18,2034,KR90QA,KR7319660007,PSK,KR,KRW,10102020.0,1.0,314530247.0,0.0002275904905035773,BJBW4Q1
34153,2023-12-18,2034,EG00B5,EGS380P1C010,ALEXANDRIA MRL.OILS,EG,EGP,60101010.0,1.0,157634169.0,0.00011406228235605525,B0K2PB1
34154,2023-12-18,2034,TW12QI,TW0002367000,Unitech,TW,TWD,10102015.0,1.0,406346776.0,0.0002940278810908359,6096423
34155,2023-12-18,2034,IN60V6,INE421C01016,TVS SRICHAKRA,IN,INR,40101015.0,1.0,264918079.0,0.00019169169298644732,6312679
34156,2023-12-18,2034,IN615H,INE837H01020,ADVANCED ENZYME TECHS.,IN,INR,55201020.0,1.0,230998201.0,0.00016714765709332222,BF0MFR2
34157,2023-12-18,2034,TR12H4,TREBSGZ00037,BASKENT DOGALGAZ,TR,TRY,35102025.0,1.0,65340445.0,4.7279598922872484e-05,BMYSW18
34158,2023-12-18,2034,TH406K,TH0669010Z02,BGK.AVIATION FUEL SVS.,TH,THB,50206060.0,0.57234,135559737.0,9.80894757519646e-05,6527581
34159,2023-12-18,2034,TH70BS,TH7846010Z09,WHA UTILITIES AND POWER,TH,THB,65102030.0,1.0,127893274.0,9.254211078074285e-05,BYZ6CK4
34160,2023-12-18,2034,PL906P,PLPCCRK00076,PCC ROKITA,PL,PLN,55201020.0,1.0,71753296.0,5.191986458424258e-05,BNFWQZ8
34161,2023-12-18,2034,TR013O,TREJANT00011,JANTSA JANT,TR,TRY,40101020.0,1.0,109300924.0,7.908889889898006e-05,B6QPR65
34162,2023-12-18,2034,KR217L,KR7108860008,SELVAS AI,KR,KRW,10101015.0,1.0,380723150.0,0.0002754869182885519,B4XW0G6
34163,2023-12-18,2034,KR50P5,KR7025980004,ANANTI,KR,KRW,40501030.0,1.0,355933499.0,0.0002575494102608979,6235936
34164,2023-12-18,2034,TH407L,TH0697010Z03,RATCHTHANI LEASING,TH,THB,50206050.0,0.9555144,176171280.0,0.00012747552392900087,6614267
34165,2023-12-18,2034,MY405T,MYL5236OO004,MATRIX CONCEPTS HOLDINGS,MY,MYR,35101010.0,1.0,339328759.0,0.00024553441024951784,BB2BGK9
34166,2023-12-18,2034,TW10A0,TW0001718005,China Manmade,TW,TWD,55201000.0,1.0,382709509.0,0.0002769242249496381,6191005
34167,2023-12-18,2034,KR08J2,KR7131290009,TSE,KR,KRW,10102020.0,1.0,225381883.0,0.00016308375360348052,B3NL0C2
34168,2023-12-18,2034,TW60C7,TW0001305001,CHINA GEN.PLASTICS,TW,TWD,50203015.0,1.0,293343114.0,0.0002122597233108293,6190682
34169,2023-12-18,2034,MY22VJ,MYL5199OO004,HIBISCUS PETROLEUM,MY,MYR,60101010.0,1.0,377896431.0,0.0002734415367398394,B5VN637
34170,2023-12-18,2034,KR504K,KR7215000001,GOLFZON,KR,KRW,40203050.0,1.0,274683942.0,0.0001987581597938852,BVG1NC6
34171,2023-12-18,2034,TH30FS,THB131010001,MOSHI MOSHI RETAIL,TH,THB,40401010.0,0.9578199,197235035.0,0.00014271701621160855,BPCRXH1
34172,2023-12-18,2034,KR1019,KR7383800000,LX Holdings,KR,KRW,50203000.0,1.0,249298421.0,0.00018038948704719428,BN2RBY0
34173,2023-12-18,2034,TW12A2,TW0004104005,Excelsior Medic.,TW,TWD,20102010.0,1.0,301123176.0,0.00021788928721960097,6354143
34174,2023-12-18,2034,HK20WZ,KYG3670B1014,FLOWING CLOUD TECHNOLOGY,CN,HKD,10101020.0,1.0,249561031.0,0.00018057950864060608,BQBCZP6
34175,2023-12-18,2034,CN2CCP,KYG2124M1015,CHINA CONCH ENV. PROTECTION,CN,HKD,65103035.0,1.0,273916294.0,0.0001982026984780961,BNM1NF7
34176,2023-12-18,2034,CN1R3U,US98955N1081,ZHIHU 2 ADR,CN,USD,10101020.0,1.0,304997371.0,0.00022069261042544994,BN2D5M4
34177,2023-12-18,2034,TW0740,TW0004906003,Gemtek Tech,TW,TWD,15101010.0,1.0,455688198.0,0.00032973076989797824,6427692
34178,2023-12-18,2034,MY00SC,MYL1562OO007,SPORTS TOTO BHD,MY,MYR,40501020.0,1.0,274276066.0,0.00019846302538379255,6331566
34179,2023-12-18,2034,KR71GZ,KR7281820001,K C Tech Co Ltd,KR,KRW,10102020.0,1.0,252155661.0,0.00018245695324254065,BD3S0S9
34180,2023-12-18,2034,TH507M,TH0152A10Z09,SVI,TH,THB,50202040.0,1.0,113396261.0,8.2052237927571e-05,B1XHJQ3
34181,2023-12-18,2034,TH00V5,TH8906010005,ABSOLUTE CLEAN ENERGY,TH,THB,65101010.0,1.0,99973340.0,7.233956576481786e-05,BKF9GY7
34182,2023-12-18,2034,KR02Q3,KR7005180005,BINGGRAE,KR,KRW,45102020.0,1.0,251830762.0,0.00018222186004091884,6098236
34183,2023-12-18,2034,731398,TRABJKAS91X6,BESIKTAS,TR,TRY,40501030.0,1.0,203521164.0,0.00014726558728267238,B03MPV8
34184,2023-12-18,2034,KR16WE,KR7001470004,SAMBU ENG. & CONSTRUCTION,KR,KRW,50101015.0,1.0,386531327.0,0.0002796896487571468,6771623
34185,2023-12-18,2034,TR12F2,TREBOBT00014,BOGAZICI BETON SAN,TR,TRY,50101030.0,1.0,114967854.0,8.318942465334236e-05,BKPH7T3
34186,2023-12-18,2034,IN81YC,INE764D01017,VST TILLERS TRACTORS,IN,INR,50204010.0,1.0,282160611.0,0.00020416819199674323,6373610
34187,2023-12-18,2034,KR31Q5,KR7460860000,DONGKUK STEEL MILL,KR,KRW,55102010.0,1.0,329251421.0,0.00023824256369337299,BMTXTY0
34188,2023-12-18,2034,MY502R,MYL6399OO009,ASTRO MALAYSIA HOLDINGS,MY,MYR,40301035.0,1.0,191428134.0,0.00013851520904202425,B7W5GK3
34189,2023-12-18,2034,MY90PI,MYL9296OO004,RCE CAPITAL,MY,MYR,30201020.0,1.0,192509081.0,0.00013929736993206537,B012W31
34190,2023-12-18,2034,TR507W,TREGZDF00014,GOZDE GIRISIM SERMAYESI YATOTA,TR,TRY,30202010.0,1.0,106733864.0,7.723140363382003e-05,B3LWDR3
34191,2023-12-18,2034,KR50R7,KR7030190003,NICE INFORMATION SERVICE,KR,KRW,50205020.0,1.0,251775522.0,0.00018218188900851314,6248332
34192,2023-12-18,2034,KR60M3,KR7097520001,MCNEX,KR,KRW,50202010.0,1.0,318188399.0,0.00023023748746478417,B7YLVZ9
34193,2023-12-18,2034,PL101C,PLGPW0000017,WARSAW STOCK EXCHANGE,PL,PLN,30202015.0,1.0,285012482.0,0.0002062317732450768,B55XKV9
34194,2023-12-18,2034,KW226Q,KW0EQ0400634,NATIONAL REAL ESTATE,KW,KWD,35101010.0,1.0,212681441.0,0.00015389385898456257,6614728
34195,2023-12-18,2034,IN205C,INE503A01015,DCB BANK,IN,INR,30101010.0,0.4068017,176916010.0,0.00012801440204202613,B0ZJXW4
34196,2023-12-18,2034,778763,TREFBAH00019,FENERBAHCE SPORTIF HIZMET,TR,TRY,40501030.0,1.0,115082545.0,8.327241374960676e-05,B03MSK8
34197,2023-12-18,2034,TW14VP,TW0006166002,Adlink Tech,TW,TWD,10102030.0,1.0,252897079.0,0.00018299343483023413,6431574
34198,2023-12-18,2034,TR30BY,TRAVAKKO91B7,VAKKO TEKSTIL VE HZGY.,TR,TRY,55101020.0,1.0,63075148.0,4.5640455914262936e-05,B03MZ74
34199,2023-12-18,2034,TR20ZL,TREEURN00030,EUROPEN ENDUSTRI INSAAT SANAYI,TR,TRY,50101035.0,1.0,123567773.0,8.941222771336423e-05,BM9S741
34200,2023-12-18,2034,TW04E7,TW0002545001,Huang Hsiang,TW,TWD,35101010.0,1.0,188091378.0,0.00013610077055169122,6156037
34201,2023-12-18,2034,444758,PLECHPS00019,ECHO INVESTMENT,PL,PLN,35101010.0,1.0,144489528.0,0.00010455097041954876,B19HLL6
34202,2023-12-18,2034,KR80GZ,KR7039440003,SYSTEMS TECHNOLOGY,KR,KRW,10102020.0,1.0,261668675.0,0.00018934046140456297,6553014
34203,2023-12-18,2034,TW504Y,TW0002731007,LION TRAVEL SERVICE,TW,TWD,40501015.0,1.0,328173328.0,0.00023746246792510025,B8KLF47
34204,2023-12-18,2034,MY217U,MYL8583OO006,MAH SING GROUP,MY,MYR,35101010.0,1.0,212459499.0,0.00015373326429096753,B1YYNJ4
34205,2023-12-18,2034,KR11MZ,KR7082270000,GemVax & Kael,KR,KRW,10102010.0,1.0,345563728.0,0.0002500459625295267,B09CF34
34206,2023-12-18,2034,IN81U8,INE665J01013,V-MART RETAIL,IN,INR,40401010.0,0.8571204,175798158.0,0.00012720553711594352,B8XF8R0
34207,2023-12-18,2034,TH12R4,TH1054010000,DON MUANG TOLLWAY,TH,THB,50206060.0,0.8824515,156756272.0,0.00011342704612441353,BNSPYS3
34208,2023-12-18,2034,IN20FM,INE425B01027,BRIGHTCOM GROUP,IN,INR,10101020.0,1.0,437280229.0,0.0003164109739996694,B88SZ73
34209,2023-12-18,2034,ID12NL,ID1000055007,METRODATA ELECTRONICS,ID,IDR,10102030.0,1.0,161699903.0,0.00011700420099231624,6202178
34210,2023-12-18,2034,TH50IX,TH0705B10Z00,RS,TH,THB,40301010.0,0.7419746,205192318.0,0.0001484748152096991,BKSRMB7
34211,2023-12-18,2034,KR31KZ,KR7335890000,VIOL,KR,KRW,20102010.0,1.0,243584082.0,0.0001762546566824894,BJQWRR8
34212,2023-12-18,2034,MY24A0,MYL1651OO008,MALAYSIAN RES.,MY,MYR,50101010.0,1.0,181016225.0,0.0001309812707356438,6557867
34213,2023-12-18,2034,TH20YA,TH0278A10Z08,DYNASTY CERAMIC,TH,THB,50101035.0,0.6178288,134156393.0,9.707403207889474e-05,BV7KP04
34214,2023-12-18,2034,TW8063,TW0003090007,NICHIDENBO,TW,TWD,50202010.0,1.0,338331702.0,0.00024481295120430864,6708159
34215,2023-12-18,2034,B03MWH,TRANTHOL91Q6,NET HOLDING,TR,TRY,40501015.0,1.0,84035077.0,6.0806820890379706e-05,B03MWH3
34216,2023-12-18,2034,ZA20NY,ZAE000079711,JSE,ZA,ZAR,30202015.0,1.0,353751592.0,0.0002559706073028371,B12W5L6
34217,2023-12-18,2034,ID00UP,ID1000118409,PP LONDON SUMATRA INDONESIA,ID,IDR,45102010.0,1.0,155782995.0,0.0001127227940153124,6535670
34218,2023-12-18,2034,TR906Z,TRATUKAS91A3,TUKAS GIDA SANVETC.,TR,TRY,45102020.0,1.0,189003665.0,0.00013676089099413008,B03MYD3
34219,2023-12-18,2034,CN8H0O,KYG8919T1022,TONGDAO LIEPIN GROUP,CN,HKD,10101020.0,1.0,234045650.0,0.00016935275634628736,BLD9KX3
34220,2023-12-18,2034,IN405E,INE455I01029,KAVERI SEED COMPANY,IN,INR,45102010.0,1.0,186705595.0,0.0001350980338174352,BJF6Z88
34221,2023-12-18,2034,TR00VF,TRAALRSA91H2,ALARKO CARRIER SANVETC. LTD.,TR,TRY,50202040.0,1.0,69728681.0,5.045487631896169e-05,B03MNH0
34222,2023-12-18,2034,MY22BZ,MYL5141OO006,DAYANG ENTER.HDG.,MY,MYR,60101030.0,1.0,270564653.0,0.0001957774893719528,B142NG5
34223,2023-12-18,2034,KR08AT,KR7036810000,FINE SEMITECH,KR,KRW,10102020.0,1.0,328693095.0,0.00023783856538347147,6213998
34224,2023-12-18,2034,TR214R,TRELDRT00020,LDR TURIZM AS,TR,TRY,40201040.0,1.0,87720708.0,6.347370134180156e-05,BN0XRV9
34225,2023-12-18,2034,CN86Q3,US90138A1034,VNET GROUP ADR,CN,USD,10101010.0,1.0,341107489.0,0.0002468214789401593,B3Q0VS9
34226,2023-12-18,2034,IN605G,INE873D01024,INDOCO REMEDIES,IN,INR,20103015.0,1.0,208381484.0,0.00015078245926352307,B89K1V4
34227,2023-12-18,2034,KR329P,KR7257720003,SILICON2,KR,KRW,40401030.0,1.0,230593152.0,0.0001668545682681067,BLH03L1
34228,2023-12-18,2034,TW18ZX,TW0006189004,Promate Electron,TW,TWD,10102010.0,1.0,408554356.0,0.00029562526073816087,6542959
34229,2023-12-18,2034,KR13FU,KR7095500005,MNTECH,KR,KRW,10102015.0,1.0,295776716.0,0.00021402064989310004,B242287
34230,2023-12-18,2034,TH50WB,TH4547010009,PTG ENERGY,TH,THB,60101020.0,0.7114854,209266230.0,0.00015142265135325577,BB968V2
34231,2023-12-18,2034,IN2108,INE633B01018,POLYPLEX,IN,INR,50203015.0,1.0,226496935.0,0.00016389059248157734,6695110
34232,2023-12-18,2034,TW19BA,TW0008261009,ADVANCED POWER ELTN.,TW,TWD,10102010.0,1.0,260570700.0,0.0001885459792484139,6652052
34233,2023-12-18,2034,TR503S,TRETUMO00011,TUMOSAN MOTOR A,TR,TRY,40101025.0,1.0,137822655.0,9.972689734337478e-05,B8BSM91
34234,2023-12-18,2034,KR61YG,KR7182400002,NKMAX,KR,KRW,20103010.0,1.0,347450808.0,0.00025141143204133326,BYWVH07
34235,2023-12-18,2034,TW152X,TW0001522001,TYC BROTHER INDUSTRIAL,TW,TWD,40101025.0,1.0,265992780.0,0.00019246933434230294,6077774
34236,2023-12-18,2034,TW01SI,TW0003705000,YUNG SHIN GLOBAL HLDG,TW,TWD,20103015.0,1.0,392805894.0,0.0002842298536972064,B680BR7
34237,2023-12-18,2034,KR32DT,KR7014830004,UNID,KR,KRW,55201000.0,1.0,238555235.0,0.00017261584049131577,B04H0M8
34238,2023-12-18,2034,TR30QD,TREKOPL00012,KOZA POLYESTER SANAYI VE TICARET AS,TR,TRY,55201010.0,1.0,84461733.0,6.111554429374858e-05,BNXGKR2
34239,2023-12-18,2034,KR32FV,KR7338220007,VUNO,KR,KRW,20102010.0,1.0,375946197.0,0.00027203036971571294,BM9Q3L4
34240,2023-12-18,2034,EG2095,EGS33041C012,ORIENTAL WEAVERS,EG,EGP,40202015.0,1.0,156004831.0,0.00011288331200851943,6725794
34241,2023-12-18,2034,TW02VM,TW0002332004,D Link Corp,TW,TWD,15101010.0,1.0,343500759.0,0.0002485532217483716,6254878
34242,2023-12-18,2034,KR51ZG,KR7007390008,NATURECELL,KR,KRW,45101020.0,1.0,285025133.0,0.0002062409273640298,6208239
34243,2023-12-18,2034,KR304I,KR7170900005,DONG-A ST,KR,KRW,20103015.0,1.0,284010019.0,0.00020550640248007788,B9C3D99
34244,2023-12-18,2034,KR14BR,KR7049070006,Intops Co Ltd,KR,KRW,15101010.0,1.0,253897437.0,0.00018371728244130083,6443580
34245,2023-12-18,2034,TW30A2,TW0006782006,VISCO VISION,TW,TWD,20102015.0,1.0,288864535.0,0.00020901907475288944,BM9WRL0
34246,2023-12-18,2034,KR10LX,KR7091700005,Partron,KR,KRW,10102015.0,1.0,303719911.0,0.00021976825497546773,B1GN4B8
34247,2023-12-18,2034,TR11SE,TREKLKM00025,KALEKIM KIMYEVI MADDELER,TR,TRY,50203000.0,1.0,103158367.0,7.464421488556565e-05,BMD55N3
34248,2023-12-18,2034,IN50NX,INE576I01022,J KUMAR INFRAPROJECTS,IN,INR,50101015.0,1.0,344698166.0,0.000249419651762851,BYWKBQ8
34249,2023-12-18,2034,MY70A1,MYL7161OO002,KERJAYA PROSPEK GROUP,MY,MYR,50101010.0,1.0,95798718.0,6.931885701674307e-05,6912961
34250,2023-12-18,2034,TW14PJ,TW0003033007,Weikeng,TW,TWD,40401030.0,1.0,366492989.0,0.0002651901364914903,6294119
34251,2023-12-18,2034,MY302P,MYL5309OO009,ITMAX SYSTEM,MY,MYR,50205020.0,1.0,142560457.0,0.00010315511670025217,BPBK984
34252,2023-12-18,2034,TW10F5,TW0006153000,Career Tech,TW,TWD,10102015.0,1.0,310754971.0,0.0002248587439551241,6431949
34253,2023-12-18,2034,TH214H,TH0307010Z09,SINO-THAI ENGR.CON.,TH,THB,50101010.0,0.381453,119605358.0,8.654506952419099e-05,6541406
34254,2023-12-18,2034,MY509Y,MYL5243OO000,VELESTO ENERGY,MY,MYR,60101010.0,1.0,189482423.0,0.00013710731480898343,BDFM6W5
34255,2023-12-18,2034,BR10Z2,BRPETZACNOR2,PET CENTER COM. E PARTICIP. ON,BR,BRL,40401030.0,1.0,265887129.0,0.00019239288648667844,BN6KT07
34256,2023-12-18,2034,CN1KFZ,US36257Y1091,GAOTU TECHEDU 3 ADR,CN,USD,40201010.0,1.0,556972615.0,0.0004030190159896136,BK1VBN1
34257,2023-12-18,2034,TW028Z,TW0002034006,Yeun Chyang,TW,TWD,55102010.0,1.0,314133958.0,0.00022730374031420308,6181374
34258,2023-12-18,2034,CN2Y98,CNE100002GK7,G BITS NET.TECH.XIAMEN 'A' (CCS),CN,CNY,40203040.0,0.1019714,161310180.0,0.00011672220188546874,BYZQW37
34259,2023-12-18,2034,CN3035,CNE100002RH0,XINFENGMING GROUP 'A' (CCS),CN,CNY,55201010.0,0.1309472,171132101.0,0.00012382923162075962,BFB4M98
34260,2023-12-18,2034,CN353A,CNE100003ZJ7,CHINA SUNTIEN GREEN ENERGY 'A' (CCS),CN,CNY,65102020.0,0.2,65790574.0,4.760530712065953e-05,BMQ63N9
34261,2023-12-18,2034,CN91LU,HK0000056256,CHINA TRADITIONAL CHI MEDICINE,CN,HKD,20103015.0,1.0,1424287344.0,0.0010305980373296096,6971779
34262,2023-12-18,2034,CN33OT,CNE0000010Y1,Cnhtc Truck 'A' (CCS),CN,CNY,50206015.0,0.122449,134816444.0,9.75516374357092e-05,BFCCPZ8
34263,2023-12-18,2034,CN2XIG,CNE100000SM2,GUANGZHOU ZHUJIANG BREW. 'A' (CCS),CN,CNY,45101010.0,0.2,77077643.0,5.577250119677559e-05,BD5LZT2
34264,2023-12-18,2034,CN2QH8,CNE100000M47,TAIJI COMPUTER 'A' (CCS),CN,CNY,10101010.0,0.0935308,161644779.0,0.0001169643138961842,BD5CJL5
34265,2023-12-18,2034,CN2MK7,CNE100000S58,ZHENGZHOU COAL MNG.MCH. GP.'A' (CCS),CN,CNY,50204020.0,0.0852515,154805751.0,0.00011201567143036852,BP3RCS4
34266,2023-12-18,2034,CN2GVC,CNE1000008K2,SHANGHAI STONEHILL TECHNOLOGY (CCS),CN,CNY,10101015.0,0.0664305,152191390.0,0.0001101239497024311,BD5CMF0
34267,2023-12-18,2034,CN2GK1,CNE0000014B1,Newland 'A' (CCS),CN,CNY,10101015.0,0.0856287,166877824.0,0.00012075088542543143,BD5CJ15
34268,2023-12-18,2034,CN2TKE,CNE000000XH3,Shunxin 'A' (CCS),CN,CNY,45101015.0,0.0960154,127926461.0,9.256612451449463e-05,BD5C9L5
34269,2023-12-18,2034,CN2WYV,CNE000000FB3,Wanxiang 'A' (CCS),CN,CNY,40101025.0,0.1665279,147308338.0,0.00010659062910628991,BD5CNG8
34270,2023-12-18,2034,CN87P3,KYG2110A1114,CHINASOFT INTERNATIONAL,CN,HKD,10101010.0,1.0,1867868164.0,0.0013515680469381897,BC9S4J5
34271,2023-12-18,2034,CN2TMG,CNE100000CT1,ZHEJIANG CRYSTAL OPTECH 'A' (CCS),CN,CNY,10102015.0,0.0699138,145770398.0,0.00010547779330654226,BD5C9N7
34272,2023-12-18,2034,CN30GI,CNE000001DZ5,SHENGHE RESOURCES HDG. 'A' (CCS),CN,CNY,55102000.0,0.0813449,142300062.0,0.00010296669785551487,BFYQHK7
34273,2023-12-18,2034,CN32W0,CNE100000643,Beijing BDStar 'A' (CCS),CN,CNY,15101010.0,0.0875401,141960175.0,0.00010272075950846048,BD5CB86
34274,2023-12-18,2034,CN3C9N,CNE100001D21,GUOSHENG FINL.HLDG.'A' (CCS),CN,CNY,30202000.0,0.1881468,150096247.0,0.00010860792818274197,BD73MH3
